1330.0,1
1331.0,1
1331.0,1
1331.0,1
1331.0,1
1331.0,1
1332.0,1
2018.0,1
2020.0,1
2021.0,1
2025.0,1
2025.0,1
2027.0,1
2034.0,1
2547.0,1
2549.0,1
3416.0,1
3603.0,1
3603.0,1
3603.0,1
3604.0,1
3605.0,1
3608.0,1
3618.0,1
3659.0,1
3660.0,1
3666.0,1
3746.0,1
3749.0,1
3753.0,1
3762.0,1
4042.0,1
4042.0,1
4042.0,1
4043.0,1
4043.0,1
4043.0,1
4091.0,1
4092.0,1
4094.0,1
4172.0,1
4175.0,1
4458.0,1
4458.0,1
4458.0,1
4460.0,1
4464.0,1
4474.0,1
4511.0,1
4512.0,1
4514.0,1
4527.0,1
4594.0,1
4596.0,1
4611.0,1
4639.0,1
4735.0,1
4737.0,1
4753.0,1
5046.0,1
5047.0,1
5047.0,1
5049.0,1
5050.0,1
5110.0,1
5111.0,1
5207.0,1
5209.0,1
5261.0,1
5342.0,1
5414.0,1
5414.0,1
5509.0,1
5511.0,1
5805.0,1
5806.0,1
5849.0,1
5850.0,1
5853.0,1
5867.0,1
6088.0,1
6088.0,1
6090.0,1
6094.0,1
6104.0,1
6723.0,1
8632.0,1
8633.0,1
8635.0,1
8636.0,1
8710.0,1
10548.0,1
10549.0,1
10550.0,1
10551.0,1
10552.0,1
10553.0,1
10554.0,1
10680.0,1
10736.0,1
12023.0,1
12024.0,1
12025.0,1
12027.0,1
12028.0,1
12118.0,1
12119.0,1
12166.0,1
12167.0,1
12900.0,1
12900.0,1
12900.0,1
12900.0,1
12900.0,1
12900.0,1
12900.0,1
12900.0,1
12900.0,1
12900.0,1
13003.0,1
13006.0,1
13008.0,1
13009.0,1
13011.0,1
13013.0,1
13015.0,1
13100.0,1
13105.0,1
13107.0,1
13109.0,1
13110.0,1
13112.0,1
13113.0,1
13114.0,1
13116.0,1
13121.0,1
13174.0,1
13179.0,1
13182.0,1
13183.0,1
13184.0,1
13236.0,1
13238.0,1
13241.0,1
13244.0,1
13248.0,1
13283.0,1
13289.0,1
13311.0,1
13316.0,1
13334.0,1
14363.0,1
14363.0,1
14391.0,1
14474.0,1
14514.0,1
14515.0,1
14527.0,1
14528.0,1
14533.0,1
14534.0,1
14536.0,1
14537.0,1
14544.0,1
14545.0,1
14553.0,1
14554.0,1
14561.0,1
14574.0,1
14588.0,1
14597.0,1
14604.0,1
14605.0,1
14610.0,1
14611.0,1
14636.0,1
14637.0,1
14650.0,1
14659.0,1
14660.0,1
14689.0,1
14690.0,1
14697.0,1
14703.0,1
14719.0,1
14724.0,1
15444.0,1
15445.0,1
15446.0,1
15447.0,1
15448.0,1
15450.0,1
15459.0,1
15460.0,1
