9194.0,1
9194.0,1
9194.0,1
9194.0,1
9194.0,1
9194.0,1
9194.0,1
9194.0,1
9194.0,1
9194.0,1
9194.0,1
9195.0,1
9196.0,1
9198.0,1
9199.0,1
9199.0,1
9342.0,1
9342.0,1
9343.0,1
9343.0,1
9343.0,1
9343.0,1
9343.0,1
9344.0,1
9345.0,1
9346.0,1
9347.0,1
9415.0,1
9415.0,1
9415.0,1
9419.0,1
9420.0,1
9421.0,1
9453.0,1
9454.0,1
9475.0,1
9475.0,1
14785.0,1
14785.0,1
14785.0,1
14785.0,1
14785.0,1
14785.0,1
14785.0,1
14785.0,1
14785.0,1
14785.0,1
14786.0,1
14924.0,1
14924.0,1
14925.0,1
14925.0,1
14925.0,1
14925.0,1
14925.0,1
14926.0,1
14927.0,1
14928.0,1
14931.0,1
14932.0,1
14989.0,1
14989.0,1
14989.0,1
14990.0,1
14991.0,1
14992.0,1
14993.0,1
14994.0,1
14995.0,1
15023.0,1
15023.0,1
15024.0,1
15025.0,1
15028.0,1
15029.0,1
15042.0,1
15043.0,1
15054.0,1
15061.0,1
16812.0,1
16812.0,1
16812.0,1
16812.0,1
16812.0,1
16813.0,1
16814.0,1
16815.0,1
16816.0,1
16944.0,1
16944.0,1
16945.0,1
16945.0,1
16945.0,1
16945.0,1
16945.0,1
16946.0,1
16947.0,1
16948.0,1
17005.0,1
17006.0,1
17007.0,1
17008.0,1
17009.0,1
17010.0,1
17011.0,1
17012.0,1
17037.0,1
17038.0,1
17039.0,1
17041.0,1
17042.0,1
17043.0,1
17055.0,1
17056.0,1
17066.0,1
17067.0,1
17073.0,1
17077.0,1
18551.0,1
18551.0,1
18551.0,1
18551.0,1
18551.0,1
18551.0,1
18551.0,1
18552.0,1
18553.0,1
18554.0,1
18674.0,1
18674.0,1
18674.0,1
18674.0,1
18674.0,1
18674.0,1
18674.0,1
18675.0,1
18676.0,1
18677.0,1
18680.0,1
18732.0,1
18732.0,1
18732.0,1
18732.0,1
18732.0,1
18732.0,1
18733.0,1
18734.0,1
18735.0,1
18761.0,1
18762.0,1
18778.0,1
18787.0,1
19735.0,1
19735.0,1
19735.0,1
19735.0,1
19735.0,1
19735.0,1
19735.0,1
19736.0,1
19737.0,1
19738.0,1
19739.0,1
19740.0,1
19741.0,1
19850.0,1
19850.0,1
19850.0,1
19850.0,1
19850.0,1
19850.0,1
19850.0,1
19851.0,1
19852.0,1
19853.0,1
19908.0,1
19908.0,1
19908.0,1
19908.0,1
19908.0,1
19908.0,1
19908.0,1
19909.0,1
19910.0,1
19940.0,1
19941.0,1
19960.0,1
19972.0,1
20929.0,1
20974.0,1
20974.0,1
20974.0,1
20974.0,1
20974.0,1
20974.0,1
20976.0,1
21121.0,1
21121.0,1
21121.0,1
21121.0,1
21121.0,1
21121.0,1
21123.0,1
21201.0,1
21201.0,1
21202.0,1
21249.0,1
21250.0,1
21277.0,1
21294.0,1
